climate_date,province_name,latitude,longitude,precipitation_mm,temperature_avg_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_mps,source,dry_day_flag,heavy_rain_flag,heat_stress_flag,climate_risk_score,climate_risk_label
2026-04-13,Kalimantan Timur,0.5386586,116.419389,10.24,24.91,26.21,23.89,94.25,0.48,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Kalimantan Utara,3.0730929,116.0413889,67.57,22.36,22.72,21.8,98.27,0.33,NASA POWER Daily API,0,1,0,2,Medium
2026-04-13,Kepulauan Bangka Belitung,-2.7410513,106.4405872,1.82,28.5,31.03,26.48,80.73,2.38,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Kepulauan Riau,3.9456514,108.1428669,0.26,29.68,31.32,28.22,70.03,2.27,NASA POWER Daily API,1,0,0,1,Medium
2026-04-13,Lampung,-4.5585849,105.4068079,4.37,27.95,30.85,25.58,85.24,2.11,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Maluku,-3.2384616,130.1452734,6.97,26.36,28.44,24.92,80.26,1.91,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Maluku Utara,1.5709993,127.8087693,8.56,26.87,28.81,25.51,79.26,2.16,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Nusa Tenggara Barat,-8.6529334,117.3616476,0.25,26.21,29.07,23.68,81.37,2.37,NASA POWER Daily API,1,0,0,1,Medium
2026-04-13,Nusa Tenggara Timur,-8.6573819,121.0793705,0.28,26.23,28.71,23.84,75.05,2.06,NASA POWER Daily API,1,0,0,1,Medium
2026-04-13,Papua,-4.269928,138.0803529,12.97,20.1,22.97,18.35,93.32,0.85,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Papua Barat,-1.3361154,133.1747162,16.01,22.21,24.64,20.76,94.63,0.9,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Papua Barat Daya,-0.88272864,131.28662743,17.33,26.84,28.87,25.74,83.51,2.02,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Papua Pegunungan,-4.06450843,138.95770535,10.14,15.44,20.62,12.19,86.21,0.84,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Papua Selatan,-4.269928,138.0803529,12.97,20.1,22.97,18.35,93.32,0.85,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Papua Tengah,-4.269928,138.0803529,12.97,20.1,22.97,18.35,93.32,0.85,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Riau,0.2933469,101.7068294,11.87,26.92,30.64,24.22,86.81,0.48,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sulawesi Barat,-2.8441371,119.2320784,13.88,21.77,25.19,19.99,92.49,0.53,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sulawesi Selatan,-3.6687994,119.9740534,16.36,23.66,26.23,22.21,91.5,0.99,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sulawesi Tengah,-1.4300254,121.4456179,26.09,22.79,25.29,21.6,91.79,0.63,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sulawesi Tenggara,-4.14491,122.174605,5.35,25.27,28.68,23.15,87.2,1.07,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sulawesi Utara,0.6246932,123.9750018,32.55,24.17,25.43,23.29,90.24,0.93,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sumatera Barat,-0.7399397,100.8000051,8.67,24.52,27.38,22.34,85.7,0.53,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sumatera Selatan,-3.3194374,103.914399,17.83,26.93,30.68,23.71,87.91,0.9,NASA POWER Daily API,0,0,0,0,Low
2026-04-13,Sumatera Utara,2.1153547,99.5450974,18.97,23.65,26.22,21.96,92.57,0.54,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Aceh,4.695135,96.7493993,20.33,21.92,23.62,20.89,96.45,0.41,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Bali,-8.4095178,115.188916,0.7,26.32,28.8,24.32,79.55,2.65,NASA POWER Daily API,1,0,0,1,Medium
2026-04-14,Banten,-6.4058172,106.0640179,9.4,26.55,29.56,24.27,84.75,0.95,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Bengkulu,-3.7928451,102.2607641,13.68,25.8,27.08,25.01,85.85,1.59,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,D.I Yogyakarta,-7.8753849,110.4262088,5.87,27.15,30.55,24.9,83.78,2.39,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,DKI Jakarta,-6.1944491,106.8229198,8.99,28.1,29.67,26.52,80.65,2.61,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Gorontalo,0.6999372,122.4467238,7.96,27.24,29.01,25.95,79.88,1.09,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Jambi,-1.6101229,103.6131203,18.78,26.29,28.55,24.8,92.85,1.09,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Jawa Barat,-7.090911,107.668887,107.18,23.52,27.18,21.16,90.11,0.77,NASA POWER Daily API,0,1,0,2,Medium
2026-04-14,Jawa Tengah,-7.150975,110.1402594,8.44,26.09,29.04,23.98,82.58,1.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Jawa Timur,-7.5360639,112.2384017,5.61,26.55,30.13,23.6,83.27,1.95,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kalimantan Barat,-0.2787808,111.4752851,7.04,26.79,29.61,24.46,81.96,0.47,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kalimantan Selatan,-3.0926415,115.2837585,8.99,27.38,31.3,23.88,85.17,0.8,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kalimantan Tengah,-1.6814878,113.3823545,10.68,26.89,30.37,24.16,86.24,0.56,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kalimantan Timur,0.5386586,116.419389,9.54,26.06,29.59,23.25,88.88,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kalimantan Utara,3.0730929,116.0413889,5.01,23.45,26.85,20.82,91.15,0.48,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kepulauan Bangka Belitung,-2.7410513,106.4405872,2.53,28.63,31.18,26.61,80.5,2.18,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Kepulauan Riau,3.9456514,108.1428669,2.18,29.64,31.35,28.51,68.16,1.38,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Lampung,-4.5585849,105.4068079,4.79,28.16,31.19,26.14,84.52,2.19,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Maluku,-3.2384616,130.1452734,0.16,26.28,28.5,24.36,75.39,2.35,NASA POWER Daily API,1,0,0,1,Medium
2026-04-14,Maluku Utara,1.5709993,127.8087693,5.12,26.73,27.93,25.82,79.75,2.16,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Nusa Tenggara Barat,-8.6529334,117.3616476,1.28,26.27,29.17,23.8,78.33,1.94,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Nusa Tenggara Timur,-8.6573819,121.0793705,0.72,26.33,28.77,23.84,74.05,1.77,NASA POWER Daily API,1,0,0,1,Medium
2026-04-14,Papua,-4.269928,138.0803529,10.13,20.03,23.28,18.11,91.32,0.92,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Papua Barat,-1.3361154,133.1747162,11.23,22.21,25.47,20.0,92.63,0.97,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Papua Barat Daya,-0.88272864,131.28662743,17.64,26.49,28.15,25.05,83.73,2.1,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Papua Pegunungan,-4.06450843,138.95770535,8.04,15.63,21.46,11.84,81.09,0.61,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Papua Selatan,-4.269928,138.0803529,10.13,20.03,23.28,18.11,91.32,0.92,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Papua Tengah,-4.269928,138.0803529,10.13,20.03,23.28,18.11,91.32,0.92,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Riau,0.2933469,101.7068294,25.41,26.64,30.43,24.26,89.37,0.6,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Sulawesi Barat,-2.8441371,119.2320784,12.99,22.18,25.82,19.96,91.34,0.56,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Sulawesi Selatan,-3.6687994,119.9740534,11.51,23.88,27.02,21.81,88.8,1.0,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Sulawesi Tengah,-1.4300254,121.4456179,14.0,23.14,25.99,21.45,88.94,0.64,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Sulawesi Tenggara,-4.14491,122.174605,0.39,24.96,28.65,22.23,84.58,1.3,NASA POWER Daily API,1,0,0,1,Medium
2026-04-14,Sulawesi Utara,0.6246932,123.9750018,14.27,24.61,27.34,22.91,87.32,1.02,NASA POWER Daily API,0,0,0,0,Low
2026-04-14,Sumatera Barat,-0.7399397,100.8000051,73.8,23.22,24.63,22.24,94.38,0.69,NASA POWER Daily API,0,1,0,2,Medium
2026-04-14,Sumatera Selatan,-3.3194374,103.914399,179.47,25.79,28.05,24.6,93.34,0.63,NASA POWER Daily API,0,1,0,2,Medium
2026-04-14,Sumatera Utara,2.1153547,99.5450974,31.12,22.24,23.25,20.81,94.81,0.53,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Aceh,4.695135,96.7493993,4.25,21.57,23.68,20.11,94.87,0.55,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Bali,-8.4095178,115.188916,2.73,25.75,28.45,23.31,83.61,2.63,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Banten,-6.4058172,106.0640179,14.88,25.96,28.28,24.14,87.96,0.84,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Bengkulu,-3.7928451,102.2607641,11.52,26.01,28.85,24.46,82.3,1.2,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,D.I Yogyakarta,-7.8753849,110.4262088,8.86,26.72,29.8,24.72,82.7,2.71,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,DKI Jakarta,-6.1944491,106.8229198,10.7,28.01,29.84,26.16,78.3,2.02,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Gorontalo,0.6999372,122.4467238,7.93,27.45,28.93,26.34,78.4,1.3,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Jambi,-1.6101229,103.6131203,8.1,26.02,29.14,23.64,90.34,1.12,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Jawa Barat,-7.090911,107.668887,51.31,23.46,27.54,21.37,88.72,0.61,NASA POWER Daily API,0,1,0,2,Medium
2026-04-15,Jawa Tengah,-7.150975,110.1402594,13.89,25.75,28.28,24.07,82.72,1.51,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Jawa Timur,-7.5360639,112.2384017,1.52,26.36,30.09,23.43,81.6,1.96,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kalimantan Barat,-0.2787808,111.4752851,8.65,25.62,28.12,23.79,88.7,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kalimantan Selatan,-3.0926415,115.2837585,15.69,26.85,29.77,24.66,89.13,0.83,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kalimantan Tengah,-1.6814878,113.3823545,18.22,25.74,28.01,23.94,90.67,0.49,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kalimantan Timur,0.5386586,116.419389,19.55,25.16,27.01,24.05,93.57,0.73,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kalimantan Utara,3.0730929,116.0413889,6.58,23.83,26.75,22.27,92.91,0.55,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kepulauan Bangka Belitung,-2.7410513,106.4405872,7.62,28.29,30.43,26.44,80.9,1.88,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Kepulauan Riau,3.9456514,108.1428669,0.71,29.64,31.09,28.41,66.08,1.22,NASA POWER Daily API,1,0,0,1,Medium
2026-04-15,Lampung,-4.5585849,105.4068079,5.74,27.88,31.1,25.65,84.38,2.07,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Maluku,-3.2384616,130.1452734,1.29,26.13,28.41,24.06,78.49,2.12,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Maluku Utara,1.5709993,127.8087693,3.81,27.02,28.68,25.76,78.27,2.37,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Nusa Tenggara Barat,-8.6529334,117.3616476,3.04,25.98,28.9,23.75,81.36,2.01,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Nusa Tenggara Timur,-8.6573819,121.0793705,1.03,26.07,28.49,24.02,75.94,1.9,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Papua,-4.269928,138.0803529,10.08,20.0,22.78,18.17,93.73,0.72,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Papua Barat,-1.3361154,133.1747162,2.34,21.62,25.39,18.17,88.35,1.09,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Papua Barat Daya,-0.88272864,131.28662743,4.52,26.76,28.47,25.1,80.34,2.21,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Papua Pegunungan,-4.06450843,138.95770535,7.25,14.45,17.03,13.28,93.28,0.4,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Papua Selatan,-4.269928,138.0803529,10.08,20.0,22.78,18.17,93.73,0.72,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Papua Tengah,-4.269928,138.0803529,10.08,20.0,22.78,18.17,93.73,0.72,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Riau,0.2933469,101.7068294,72.3,24.27,25.15,23.28,96.49,0.63,NASA POWER Daily API,0,1,0,2,Medium
2026-04-15,Sulawesi Barat,-2.8441371,119.2320784,12.5,21.76,25.16,19.96,90.62,0.57,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sulawesi Selatan,-3.6687994,119.9740534,12.35,23.65,27.2,21.21,88.8,0.94,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sulawesi Tengah,-1.4300254,121.4456179,11.12,22.98,26.07,21.16,86.86,0.6,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sulawesi Tenggara,-4.14491,122.174605,3.57,24.88,28.53,22.11,85.63,1.01,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sulawesi Utara,0.6246932,123.9750018,8.61,24.76,27.12,23.01,86.06,1.32,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sumatera Barat,-0.7399397,100.8000051,17.45,23.08,24.82,21.77,91.64,0.47,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sumatera Selatan,-3.3194374,103.914399,15.32,26.15,29.45,23.93,90.8,0.93,NASA POWER Daily API,0,0,0,0,Low
2026-04-15,Sumatera Utara,2.1153547,99.5450974,8.49,23.37,27.7,19.55,86.94,0.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Aceh,4.695135,96.7493993,71.11,22.55,26.65,20.22,91.13,0.34,NASA POWER Daily API,0,1,0,2,Medium
2026-04-16,Bali,-8.4095178,115.188916,1.54,25.96,28.64,24.13,81.93,2.43,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Banten,-6.4058172,106.0640179,14.63,26.4,29.29,24.11,87.15,0.73,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Bengkulu,-3.7928451,102.2607641,7.78,26.19,28.7,24.27,83.09,1.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,D.I Yogyakarta,-7.8753849,110.4262088,8.18,26.89,29.97,24.65,82.93,2.56,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,DKI Jakarta,-6.1944491,106.8229198,5.3,28.18,30.02,26.55,79.49,2.71,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Gorontalo,0.6999372,122.4467238,6.55,27.71,29.56,26.1,74.89,1.26,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Jambi,-1.6101229,103.6131203,1.52,25.76,28.16,23.33,91.39,1.24,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Jawa Barat,-7.090911,107.668887,33.88,23.52,27.71,20.8,89.49,0.69,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Jawa Tengah,-7.150975,110.1402594,4.66,26.14,28.47,24.47,80.86,1.58,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Jawa Timur,-7.5360639,112.2384017,3.49,26.42,30.08,23.26,81.71,1.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kalimantan Barat,-0.2787808,111.4752851,10.82,25.82,28.49,23.42,89.4,0.65,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kalimantan Selatan,-3.0926415,115.2837585,16.31,26.63,30.31,23.98,87.49,0.85,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kalimantan Tengah,-1.6814878,113.3823545,8.2,25.59,28.56,23.3,89.28,0.54,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kalimantan Timur,0.5386586,116.419389,10.82,24.91,27.4,23.52,93.11,0.66,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kalimantan Utara,3.0730929,116.0413889,5.49,23.64,26.42,21.59,91.88,0.46,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kepulauan Bangka Belitung,-2.7410513,106.4405872,3.51,28.26,30.48,26.67,80.87,2.31,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Kepulauan Riau,3.9456514,108.1428669,0.75,29.48,30.85,28.43,67.7,1.68,NASA POWER Daily API,1,0,0,1,Medium
2026-04-16,Lampung,-4.5585849,105.4068079,5.53,27.76,30.89,25.44,84.56,2.22,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Maluku,-3.2384616,130.1452734,1.35,26.44,28.72,24.53,78.65,1.93,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Maluku Utara,1.5709993,127.8087693,4.78,27.18,29.03,25.74,77.0,2.01,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Nusa Tenggara Barat,-8.6529334,117.3616476,1.04,26.02,28.97,23.67,80.4,2.14,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Nusa Tenggara Timur,-8.6573819,121.0793705,0.43,25.97,28.62,23.82,76.24,2.17,NASA POWER Daily API,1,0,0,1,Medium
2026-04-16,Papua,-4.269928,138.0803529,42.01,19.96,20.92,19.32,96.65,0.57,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Papua Barat,-1.3361154,133.1747162,2.76,22.0,25.79,18.54,88.28,1.0,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Papua Barat Daya,-0.88272864,131.28662743,5.03,26.96,28.99,25.41,80.82,1.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Papua Pegunungan,-4.06450843,138.95770535,41.46,14.79,18.27,12.93,91.32,0.46,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Papua Selatan,-4.269928,138.0803529,42.01,19.96,20.92,19.32,96.65,0.57,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Papua Tengah,-4.269928,138.0803529,42.01,19.96,20.92,19.32,96.65,0.57,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Riau,0.2933469,101.7068294,6.29,26.29,30.43,22.05,86.15,0.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sulawesi Barat,-2.8441371,119.2320784,11.66,21.37,25.4,19.11,90.5,0.56,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sulawesi Selatan,-3.6687994,119.9740534,13.27,23.97,27.58,21.46,87.87,0.89,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sulawesi Tengah,-1.4300254,121.4456179,14.46,23.02,26.54,21.42,87.03,0.59,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sulawesi Tenggara,-4.14491,122.174605,9.67,24.95,28.9,21.62,87.49,0.9,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sulawesi Utara,0.6246932,123.9750018,10.42,24.83,27.3,22.8,84.41,1.07,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sumatera Barat,-0.7399397,100.8000051,7.15,24.39,28.21,21.61,85.41,0.74,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sumatera Selatan,-3.3194374,103.914399,32.82,25.76,28.68,24.22,92.81,0.98,NASA POWER Daily API,0,0,0,0,Low
2026-04-16,Sumatera Utara,2.1153547,99.5450974,6.28,24.2,27.97,21.61,88.54,0.67,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Aceh,4.695135,96.7493993,26.03,21.53,22.87,20.79,94.6,0.3,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Bali,-8.4095178,115.188916,0.59,25.78,28.3,23.66,82.03,2.8,NASA POWER Daily API,1,0,0,1,Medium
2026-04-17,Banten,-6.4058172,106.0640179,90.85,26.02,28.76,24.54,91.47,0.73,NASA POWER Daily API,0,1,0,2,Medium
2026-04-17,Bengkulu,-3.7928451,102.2607641,7.11,26.47,28.76,24.85,83.19,1.67,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,D.I Yogyakarta,-7.8753849,110.4262088,3.47,26.82,30.15,24.41,83.28,2.66,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,DKI Jakarta,-6.1944491,106.8229198,8.8,28.12,30.04,26.9,82.24,4.01,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Gorontalo,0.6999372,122.4467238,10.16,27.4,29.16,26.11,77.54,1.25,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Jambi,-1.6101229,103.6131203,8.27,27.22,31.25,23.78,87.4,1.17,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Jawa Barat,-7.090911,107.668887,35.98,23.84,28.0,21.69,90.04,0.9,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Jawa Tengah,-7.150975,110.1402594,5.43,26.14,28.8,23.87,83.3,1.63,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Jawa Timur,-7.5360639,112.2384017,3.11,26.48,30.46,23.37,83.55,1.66,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kalimantan Barat,-0.2787808,111.4752851,12.19,26.72,30.49,23.38,84.65,0.48,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kalimantan Selatan,-3.0926415,115.2837585,6.59,27.06,31.28,23.56,86.98,0.93,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kalimantan Tengah,-1.6814878,113.3823545,6.02,26.39,30.36,23.08,85.97,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kalimantan Timur,0.5386586,116.419389,3.98,26.02,30.15,22.74,88.42,0.77,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kalimantan Utara,3.0730929,116.0413889,16.91,23.49,25.23,22.25,94.75,0.49,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kepulauan Bangka Belitung,-2.7410513,106.4405872,3.79,28.52,30.78,27.11,79.49,1.66,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Kepulauan Riau,3.9456514,108.1428669,0.16,29.51,31.25,28.09,68.54,2.37,NASA POWER Daily API,1,0,0,1,Medium
2026-04-17,Lampung,-4.5585849,105.4068079,4.37,27.91,30.68,25.67,84.39,2.16,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Maluku,-3.2384616,130.1452734,0.39,26.79,29.16,24.83,75.33,0.9,NASA POWER Daily API,1,0,0,1,Medium
2026-04-17,Maluku Utara,1.5709993,127.8087693,7.82,26.98,28.32,26.06,77.85,1.58,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Nusa Tenggara Barat,-8.6529334,117.3616476,0.38,25.8,28.95,23.27,80.6,2.2,NASA POWER Daily API,1,0,0,1,Medium
2026-04-17,Nusa Tenggara Timur,-8.6573819,121.0793705,0.08,25.67,28.26,23.59,75.19,2.26,NASA POWER Daily API,1,0,0,1,Medium
2026-04-17,Papua,-4.269928,138.0803529,16.87,20.31,22.63,18.93,95.42,0.45,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Papua Barat,-1.3361154,133.1747162,2.37,22.42,26.16,18.61,87.73,0.92,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Papua Barat Daya,-0.88272864,131.28662743,4.47,27.3,29.17,25.58,79.05,1.21,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Papua Pegunungan,-4.06450843,138.95770535,34.19,14.07,15.45,13.13,96.39,0.7,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Papua Selatan,-4.269928,138.0803529,16.87,20.31,22.63,18.93,95.42,0.45,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Papua Tengah,-4.269928,138.0803529,16.87,20.31,22.63,18.93,95.42,0.45,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Riau,0.2933469,101.7068294,19.4,27.18,30.91,24.3,86.84,0.79,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sulawesi Barat,-2.8441371,119.2320784,7.92,21.91,25.91,19.15,90.54,0.68,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sulawesi Selatan,-3.6687994,119.9740534,8.79,24.38,28.0,21.89,88.07,1.01,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sulawesi Tengah,-1.4300254,121.4456179,30.3,22.83,25.58,21.25,91.03,0.59,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sulawesi Tenggara,-4.14491,122.174605,3.82,25.2,29.39,21.96,86.99,0.85,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sulawesi Utara,0.6246932,123.9750018,11.17,24.62,27.35,22.47,85.9,0.78,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sumatera Barat,-0.7399397,100.8000051,14.98,24.27,27.26,22.48,87.0,0.62,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sumatera Selatan,-3.3194374,103.914399,21.82,25.44,27.4,24.14,93.76,0.91,NASA POWER Daily API,0,0,0,0,Low
2026-04-17,Sumatera Utara,2.1153547,99.5450974,8.69,24.27,28.02,22.26,88.31,0.47,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Aceh,4.695135,96.7493993,157.15,22.6,26.55,20.24,91.63,0.6,NASA POWER Daily API,0,1,0,2,Medium
2026-04-18,Bali,-8.4095178,115.188916,0.99,25.49,27.85,23.83,82.62,3.1,NASA POWER Daily API,1,0,0,1,Medium
2026-04-18,Banten,-6.4058172,106.0640179,47.5,25.98,28.67,24.43,90.16,0.65,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Bengkulu,-3.7928451,102.2607641,8.98,26.82,29.17,24.94,82.66,1.75,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,D.I Yogyakarta,-7.8753849,110.4262088,3.44,26.46,29.11,24.53,83.85,3.04,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,DKI Jakarta,-6.1944491,106.8229198,7.24,27.97,29.97,26.74,81.8,3.68,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Gorontalo,0.6999372,122.4467238,13.95,27.12,29.08,25.89,80.37,1.24,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Jambi,-1.6101229,103.6131203,42.43,26.7,30.01,24.75,91.59,0.92,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Jawa Barat,-7.090911,107.668887,6.68,23.89,27.95,21.9,88.78,0.81,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Jawa Tengah,-7.150975,110.1402594,6.0,26.02,29.06,24.31,82.08,1.44,NASA POWER Daily API,0,0,0,0,Low
2026-04-18,Jawa Timur,-7.5360639,112.2384017,2.71,26.48,30.06,23.49,82.99,1.54,NASA POWER Daily API,0,0,0,0,Low
